Timestamps,WindSpeed,StdDevWindSpeed,WindDirAbs,WindDirRel,Power,MaxPower,MinPower,StdDevPower,AvgRPow,Pitch,GenRPM,RotorRPM,EnvirTemp,NacelTemp,GearOilTemp,GearBearTemp,GenTemp,GenPh1Temp,GenPh2Temp,GenPh3Temp,GenBearTemp
30/01/2006 20:30,9.5,0.7,101.9,2,527.3,633.2,362.3,48.8,0,-1.2,1618,26.1,5,18,55,63,999,82,82,81,62
30/01/2006 20:40,9.9,0.9,107.1,2.5,584.5,731.5,353.3,74.6,0,-0.8,1618,26.1,5,18,57,65,999,86,85,85,64
30/01/2006 20:50,9.3,0.9,105,-0.5,527.3,728.1,291.1,92.7,0,-1.2,1604,25.9,4,17,57,65,999,89,88,88,64
30/01/2006 21:00,8.7,0.8,106.3,0.8,428,669.4,216.7,92.9,0,-1.7,1583,25.5,4,15,55,63,999,88,88,88,60
30/01/2006 21:10,8.6,0.8,103.5,-2,434.7,622.2,233.1,80.3,0,-1.7,1577,25.4,4,15,57,66,999,85,85,84,57
30/01/2006 21:20,9.2,0.9,100.1,-1.8,497.9,652.9,280.9,71.4,0,-1.4,1605,25.9,4,15,57,65,999,84,84,83,54
30/01/2006 21:30,7.3,1.1,102.1,-3.1,256.7,440.9,87.6,81,0,-1.7,1396,22.5,4,15,55,63,999,81,81,79,53
30/01/2006 21:40,7.3,0.8,98.2,-4.5,255.6,372.8,138,52,0,-1.8,1379,22.2,4,15,57,65,999,77,77,75,51
30/01/2006 21:50,8,0.9,101,2.2,311.4,524.4,170.1,70,0,-1.8,1494,24.1,5,15,58,65,999,74,74,73,50
30/01/2006 22:00,8,0.7,97.2,1.7,323.3,472.7,212.1,58.7,0,-1.9,1499,24.2,5,16,55,63,999,73,73,72,53
30/01/2006 22:10,7.6,0.9,98,0.6,273.9,461.6,144.6,67.2,0,-1.9,1420,22.9,5,17,58,66,999,74,73,72,56
30/01/2006 22:20,7.5,1,95.7,0.2,295.8,559.6,123.7,90.1,0,-1.8,1425,23,5,17,55,63,999,74,74,73,59
30/01/2006 22:30,6.8,1,101.7,3,204.3,362.3,81,64,0,-1.6,1318,21.2,5,18,58,65,999,75,75,75,61
30/01/2006 22:40,7.5,0.9,97,-4.8,292.1,535.4,168.8,67.1,0,-1.8,1412,22.8,5,18,57,65,999,76,76,76,62
30/01/2006 22:50,7.2,0.9,100.3,-1.5,247,401.7,125.5,59.5,0,-1.8,1368,22.1,5,18,55,63,999,78,77,77,64
30/01/2006 23:00,7.6,0.7,95.1,-1.6,278.7,429,177.9,47.8,0,-1.9,1426,23,5,19,58,66,999,79,78,78,65
30/01/2006 23:10,6.9,0.7,92.3,-2.4,218.5,305.2,118.2,37.7,0,-1.8,1324,21.4,5,18,55,63,999,80,79,79,66
30/01/2006 23:20,8,1,90.7,1.2,330,529.9,172.6,80.8,0,-1.8,1488,24,5,18,58,66,999,81,80,80,66
30/01/2006 23:30,7.8,0.8,95.6,1.3,308.7,529.5,175.7,81.5,0,-1.8,1466,23.6,6,18,56,64,999,83,82,82,67
30/01/2006 23:40,7.7,1.1,108,2.9,285.4,464.5,87.7,83.3,0,-1.8,1449,23.4,6,18,56,64,999,83,83,83,68
30/01/2006 23:50,6.2,0.9,106.6,-1.2,146.4,292.1,-3.8,48.7,0.2,-1.5,1228,19.8,6,19,59,66,999,83,84,83,69
31/01/2006,6.3,0.8,114.7,1.8,151,269.3,66.1,40.7,0,-1.8,1196,19.3,6,18,58,65,999,84,84,84,70
31/01/2006 00:10,6.8,0.6,122.5,2.7,190.9,287.5,112.8,38.8,0,-1.9,1289,20.8,6,18,56,63,999,86,86,86,70
31/01/2006 00:20,5.4,0.8,130.3,2.6,86.9,163.1,21.5,27.4,0,-1.5,1072,17.3,6,17,55,61,999,85,86,85,70
31/01/2006 00:30,5.5,1.1,135.9,-2.7,107.7,238.1,22.4,58.2,0,-1.4,1103,17.8,6,17,56,63,999,84,85,85,71
31/01/2006 00:40,5,0.8,137.1,0.6,70.6,141.7,19.3,26.5,0,-1.3,1038,16.7,5,17,56,62,999,83,83,83,71
31/01/2006 00:50,4.3,0.7,144.3,2.5,46.4,108.1,15.5,21.1,0,-0.7,1001,16.1,5,16,54,60,999,82,82,82,71
31/01/2006 01:00,3.4,1.2,154.3,5.3,15.8,112.8,-8.7,27,2.7,0.5,1115,18,5,18,55,60,999,81,81,81,71
31/01/2006 01:10,2.2,0.8,142,-5,-1.8,-1,-5.5,0.9,0,1.5,1163,18.8,5,21,56,59,999,79,79,80,70
31/01/2006 01:20,3,0.8,156,10.5,8.7,97.7,-8.3,16.3,0.1,0.8,1032,16.6,5,18,55,58,999,78,78,79,70
31/01/2006 01:30,3.1,0.9,164.3,4,11.2,102.7,-7.4,17.6,3,1.1,1070,17.3,5,19,54,57,999,78,78,78,70
31/01/2006 01:40,2.2,0.5,159.4,-1.8,-0.9,8.7,-5.2,2.2,3.2,1.7,1165,18.8,5,19,55,58,999,77,77,78,70
31/01/2006 01:50,2.2,0.7,163,3.6,-1.6,-1.1,-5.7,0.6,0.4,1.2,1207,19.5,5,21,55,58,999,77,77,77,69
31/01/2006 02:00,2.9,1,138.8,-3.5,2.6,120.9,-8.7,15.4,2.7,1.2,1119,18,5,20,54,57,999,76,76,76,69
31/01/2006 02:10,2.3,0.7,163.2,7.2,-1.9,-1.1,-5.5,0.9,-0.3,1.5,1231,19.9,6,21,54,57,999,75,75,76,68
31/01/2006 02:20,1.9,0.6,157.7,-4.2,-1.6,-1.1,-5.8,0.6,0.4,0.9,1201,19.4,6,22,55,58,999,75,75,75,67
31/01/2006 02:30,2.5,0.7,167.2,5.9,-1.8,-1.1,-5.7,1,0,1.4,1126,18.2,5,20,55,58,999,74,74,74,67
31/01/2006 02:40,2.4,0.6,170.3,6.3,-1.7,-1,-5.6,0.8,0.2,1.3,1228,19.8,6,22,55,58,999,73,73,73,66
31/01/2006 02:50,2.1,0.6,178.7,2.4,-1.6,-1.1,-5.7,0.6,0.3,1.5,1200,19.4,5,22,55,59,999,72,72,73,65
31/01/2006 03:00,2.3,0.6,187.5,3.5,-1.8,-1.1,-5.7,0.9,0,1.2,1221,19.7,5,22,55,59,999,72,72,72,64
31/01/2006 03:10,2,0.5,191.6,2.3,-1.6,-1.1,-5.5,0.7,0.3,1.1,1176,19,5,22,56,59,999,71,71,71,63
31/01/2006 03:20,2.4,0.5,193,2.4,-1.6,-1.1,-5.7,0.6,0.4,1.9,1234,19.9,5,22,56,59,999,70,70,71,62
31/01/2006 03:30,2.4,0.6,218.3,10.2,-1.7,-1.1,-7.5,0.9,0.1,1.2,1119,18,5,21,56,59,999,70,70,70,62
31/01/2006 03:40,2.8,0.6,232.1,4.3,-1.7,-1.1,-8,0.9,0.2,2.5,1247,20.1,5,22,56,59,999,69,69,70,61
31/01/2006 03:50,3.1,1,226.1,-1.4,14.7,108.3,-5.6,19.7,0.2,0.9,1121,18.1,5,21,56,59,999,69,69,69,61
31/01/2006 04:00,4.4,0.5,229.8,3.4,43.4,74.5,6.7,12.5,0,-0.7,1000,16.1,4,18,55,60,999,69,69,69,61
31/01/2006 04:10,4.7,0.6,226.9,-2.9,60.7,95.3,16.6,15.6,0,-1,1003,16.2,4,18,54,60,999,69,69,69,61
31/01/2006 04:20,4.6,0.6,227.6,-2.2,55.2,86.7,29.2,12.4,0,-0.9,1002,16.2,4,17,55,61,999,69,69,69,61
31/01/2006 04:30,4.1,0.5,220.1,-4.6,40.2,86.3,15.6,12.3,0,-0.5,1000,16.1,4,17,54,60,999,68,69,69,61
31/01/2006 04:40,4.6,0.6,224.9,1.1,54,92.7,27.5,15.4,0,-1,1002,16.2,4,17,54,60,999,68,68,68,60
31/01/2006 04:50,5,0.6,221.5,-2.3,74.3,125.3,31.8,16.9,0,-1.3,1013,16.3,4,17,54,61,999,68,69,69,60
31/01/2006 05:00,5.2,0.5,222.8,-1,81.9,111.9,43.5,14.1,0,-1.6,1024,16.5,4,17,54,61,999,69,69,69,60
31/01/2006 05:10,5.3,0.5,226.2,2.4,80.1,122.3,37.2,18.9,0,-1.6,1033,16.7,4,17,54,61,999,69,69,69,60
31/01/2006 05:20,5.2,0.5,229.9,4.5,79.1,110.2,34.2,14.3,0,-1.6,1026,16.5,4,16,54,61,999,69,69,69,60
31/01/2006 05:30,4.9,0.3,235.3,4.5,64.9,102.9,43.6,13.1,0,-1.3,1005,16.2,4,16,54,60,999,69,69,69,60
31/01/2006 05:40,4.2,0.4,237.1,1,38,59.2,22.1,8.2,0,-0.5,999,16.1,4,16,54,60,999,68,68,68,60
31/01/2006 05:50,3.5,0.4,230.7,-0.3,21.9,36.6,9.8,6.1,0,0,1000,16.1,4,16,53,59,999,68,68,68,60
31/01/2006 06:00,3.1,0.5,224.7,-0.3,15,31,0.8,7.7,0,0.3,999,16.1,4,17,53,58,999,67,67,67,60
31/01/2006 06:10,1.8,0.6,233.3,3.4,-0.9,5,-5.3,1.8,3.1,0.8,983,15.9,4,18,53,57,999,67,67,67,60
31/01/2006 06:20,0.8,0.5,238.2,3.6,-1.6,-1.1,-6.4,0.5,0.4,0.6,480,7.7,4,16,52,55,999,66,66,67,60
31/01/2006 06:30,0.6,0.4,273.2,38.6,-1.5,-1,-5.5,0.6,0.5,7.7,64,0.8,4,14,51,53,999,66,66,66,59
31/01/2006 06:40,0.9,0.5,260.2,25.6,-1.5,-1,-5.8,0.6,0.5,13.2,2,0,4,14,49,52,999,66,65,65,58
31/01/2006 06:50,2.2,0.6,257,22.4,-1.5,-1.1,-5.8,0.5,0.5,2.4,702,11.2,4,14,50,51,999,64,64,64,58
31/01/2006 07:00,2.4,0.7,255.9,4.2,-1.9,-1.1,-5.8,1,0,1.6,1234,19.9,3,18,51,54,999,63,63,63,57
31/01/2006 07:10,2.4,0.6,253.2,-1.9,-1.5,-1,-5.7,0.5,0.4,2.3,1245,20.1,3,19,52,56,999,63,63,63,57
31/01/2006 07:20,2.5,0.6,247,-2.6,-1.7,-1.1,-8.7,0.8,0.3,1.8,1248,20.1,3,20,52,57,999,62,62,63,56
31/01/2006 07:30,2.4,0.5,250.7,3,-1.5,-1.1,-5.5,0.5,0.5,1.8,1247,20.1,3,20,53,57,999,62,62,62,56
31/01/2006 07:40,2.5,0.5,241.4,-1.1,-1.6,-1.1,-5.7,0.7,0.3,2.3,1249,20.1,3,20,53,57,999,62,61,62,55
31/01/2006 07:50,2.6,0.6,247,2.1,-1.6,-1,-5.6,0.7,0.3,1.9,1243,20,3,19,53,57,999,61,61,61,55
31/01/2006 08:00,2.4,0.6,250.3,1.7,-1.5,-1.1,-5.5,0.5,0.4,1.1,1206,19.5,3,19,54,57,999,61,61,61,54
31/01/2006 08:10,2.5,0.6,246.6,-2.4,-1.6,-1.1,-5.6,0.7,0.3,2.5,1233,19.9,3,19,54,57,999,60,60,61,54
31/01/2006 08:20,3.8,0.8,251.1,4.9,28.2,104.4,-5.5,21.2,0.2,0.3,1070,17.3,3,18,54,59,999,60,60,60,54
31/01/2006 08:30,4.6,0.4,249.3,-1.7,55.7,77.6,32.1,9.9,0,-0.9,1000,16.1,3,16,54,60,999,60,60,60,54
31/01/2006 08:40,4.2,0.6,254.7,3.7,41.9,73.9,7.2,17.7,0,-0.6,999,16.1,3,16,54,60,999,60,60,61,54
31/01/2006 08:50,3.9,0.4,247.9,-2.8,32.9,49.1,5.4,8.2,0,-0.3,1000,16.1,3,16,53,59,999,60,60,60,54
31/01/2006 09:00,4,0.3,253.9,4.9,33,50.8,14.2,7.9,0,-0.4,1000,16.1,3,16,53,59,999,60,60,60,54
31/01/2006 09:10,3.5,0.5,256.9,2.5,20.3,36.2,1.3,7.4,0,0,999,16.1,3,16,53,58,999,60,60,60,54
31/01/2006 09:20,2.8,0.6,247.7,-4.1,9.2,20.5,-5.8,4.7,0,0.5,1000,16.1,3,17,53,57,999,60,60,60,54
31/01/2006 09:30,2.1,0.6,238.5,-2.5,-1.1,6.8,-6,1.6,3.3,1,1151,18.6,3,18,52,56,999,60,60,60,54
31/01/2006 09:40,2.4,0.7,239,-2,-1.6,-1.1,-5.7,0.5,0.4,1.7,1172,18.9,3,19,53,57,999,60,60,60,54
31/01/2006 09:50,3.1,0.9,248.5,3.4,12.8,126.9,-6.2,18.8,2.8,0.3,1010,16.3,3,18,53,57,999,60,59,60,54
31/01/2006 10:00,2.3,0.4,279.6,18.2,-1.8,-1.1,-5.4,0.9,0.2,0.7,979,15.8,3,18,53,56,999,59,59,59,54
31/01/2006 10:10,1.7,0.3,287.8,12.9,-1.5,-1.1,-5.5,0.4,0.5,0.8,893,14.4,3,17,53,56,999,59,59,59,53
31/01/2006 10:20,2,0.5,298.9,18.3,-1.6,-1,-5.8,0.7,0.2,0.7,879,14.2,3,16,53,55,999,58,58,58,53
31/01/2006 10:30,2.2,0.7,290.7,7,-2.1,-1.1,-8.7,1.2,-0.4,0.5,863,13.9,3,16,53,55,999,58,57,58,53
31/01/2006 10:40,1.4,0.4,310.3,17.9,-1.5,-1.1,-5.5,0.4,0.5,0.8,693,11.2,3,15,52,55,999,57,57,57,53
31/01/2006 10:50,0.7,0.3,293.5,1.1,-1.5,-1.1,-5.7,0.4,0.5,0.4,342,5.5,4,14,52,54,999,57,56,57,52
31/01/2006 11:00,0.9,0.3,274.1,-18.3,-1.5,-1.1,-5.7,0.4,0.5,0,309,4.9,4,14,51,53,999,56,56,56,51
31/01/2006 11:10,1,0.3,280.8,-11.6,-1.5,-1.1,-5.6,0.4,0.5,0.6,418,6.7,4,14,51,52,999,55,55,55,51
31/01/2006 11:20,1.5,0.4,265,-27.4,-1.5,-1.1,-5.3,0.5,0.5,0.8,701,11.3,4,14,51,52,999,54,54,55,50
31/01/2006 11:30,1.2,0.3,271.6,-20.8,-1.5,-1.2,-5.5,0.3,0.5,0.7,549,8.8,4,14,50,53,999,54,54,54,50
31/01/2006 11:40,1.5,0.8,264.2,-28.2,-1.5,-1.1,-5.7,0.4,0.5,0.5,593,9.5,4,14,50,52,999,53,53,53,50
31/01/2006 11:50,2.4,0.8,234,-16.8,-2.3,-1.1,-8.8,1.3,-0.6,0.2,827,13.3,4,15,50,52,999,52,52,53,49
31/01/2006 12:00,2,0.8,234.4,8.3,-1.7,-1.1,-5.7,0.7,0.2,0.8,998,16.1,3,16,50,53,999,52,52,52,49
31/01/2006 12:10,1.5,0.5,218.1,-18.4,-1.5,-1.1,-5.8,0.5,0.5,0.4,696,11.2,3,16,50,53,999,51,51,52,49
31/01/2006 12:20,2.1,0.6,224.4,-9,-1.6,-1.1,-5.6,0.6,0.3,0.7,1014,16.3,3,16,50,53,999,51,51,51,48
31/01/2006 12:30,1.7,0.6,199.8,-28.8,-1.5,-1.1,-5.6,0.4,0.5,0.6,714,11.5,4,15,50,53,999,50,50,51,48
31/01/2006 12:40,0.8,0.4,229.8,1.2,-1.5,-1.1,-5.7,0.4,0.5,0.8,529,8.5,4,14,50,52,999,50,50,50,48
31/01/2006 12:50,1.6,0.8,224.8,-3.8,-1.5,-1.1,-5.7,0.4,0.5,0.6,711,11.4,3,14,50,52,999,50,50,50,47
31/01/2006 13:00,2.2,0.8,231.3,3,-1.7,-1.1,-7.3,0.8,0.2,1.2,1027,16.5,3,15,50,52,999,49,49,50,47
31/01/2006 13:10,2.6,0.7,213.3,-3.3,-1.9,-1.1,-7.9,1,0,1.1,1199,19.3,3,17,50,54,999,49,49,50,46
31/01/2006 13:20,1.7,0.5,185.3,-16.5,-1.6,-1.1,-5.7,0.6,0.4,0.6,700,11.3,3,15,50,53,999,49,48,49,46
31/01/2006 13:30,2.3,0.5,222.8,15.4,-1.7,-1.1,-5.4,0.7,0.2,0.7,990,16,3,15,50,53,999,48,48,49,46
31/01/2006 13:40,1.4,0.6,233,17,-1.5,-1.1,-5.5,0.3,0.5,0.6,637,10.3,3,15,50,53,999,48,48,48,46
31/01/2006 13:50,0.7,0.5,64.2,-151.8,-1.6,-1.1,-5.7,0.6,0.5,11,25,0.3,3,13,48,51,999,48,47,48,45
31/01/2006 14:00,0.8,0.4,118.8,-97.2,-1.5,-1.1,-5.7,0.5,0.5,13.1,0,0,3,13,46,50,999,47,47,48,44
31/01/2006 14:10,0.4,0.4,160.1,-55.9,-1.5,-1,-5.8,0.4,0.6,12.5,0,0,4,13,45,48,999,47,47,47,43
31/01/2006 14:20,1,0.3,144,-72,-1.6,-1.1,-5.5,0.6,0.5,13.8,0,0,3,13,44,47,999,46,46,47,43
31/01/2006 14:30,1.2,0.2,140.3,-75.7,-1.6,-1.1,-5.6,0.6,0.5,14.4,0,0,3,13,43,46,999,46,45,46,42
31/01/2006 14:40,1.3,0.3,134.7,-81.3,-1.5,-1,-5.7,0.5,0.5,14.9,0,0,4,13,42,45,999,45,45,45,42
31/01/2006 14:50,1.2,0.3,115.3,-100.7,-1.5,-1.1,-5.7,0.5,0.5,14.4,0,0,3,13,41,44,999,45,44,45,41
31/01/2006 15:00,1,0.3,108.1,-107.9,-1.5,-1.2,-5.5,0.5,0.6,13.6,0,0,3,12,40,44,999,44,44,44,40
31/01/2006 15:10,0.7,0.3,162.7,-53.3,-1.5,-1.1,-5.6,0.5,0.6,12.5,0,0,4,12,40,43,999,43,43,44,40
31/01/2006 15:20,0.4,0.3,237.4,21.4,-1.5,-1,-5.8,0.5,0.5,12.2,0,0,4,12,39,42,999,43,43,43,39
31/01/2006 15:30,0.6,0.7,222.8,6.8,-1.5,-1,-5.5,0.4,0.6,12.8,4,0,4,12,39,42,999,42,42,43,39
31/01/2006 15:40,1.8,0.8,186.8,-29.2,-1.6,-1.1,-5.5,0.6,0.2,0.4,566,9.1,4,12,44,43,999,42,42,42,39
31/01/2006 15:50,1.1,0.3,167.3,-48.7,-1.5,-1.1,-5.4,0.5,0.5,-0.9,273,4.4,4,12,44,45,999,42,41,42,38
31/01/2006 16:00,0.9,0.4,198,-18,-1.5,-1.1,-5.6,0.5,0.5,0,326,5.2,4,12,45,45,999,41,41,42,38
31/01/2006 16:10,0.7,0.3,174.6,-41.4,-1.5,-1.1,-5.4,0.5,0.5,3.1,192,3,4,12,44,44,999,41,41,42,38
31/01/2006 16:20,0.6,0.3,161.5,-54.5,-1.5,-1.1,-5.2,0.4,0.6,12.3,0,0,4,12,41,43,999,41,41,41,38
31/01/2006 16:30,0.7,0.3,138.8,-77.2,-1.5,-1,-5.5,0.5,0.5,12.6,0,0,4,12,40,42,999,40,40,41,37
31/01/2006 16:40,1.2,0.3,130.6,-85.4,-1.5,-1,-5.8,0.5,0.5,13.9,0,0,4,12,39,41,999,40,40,41,37
31/01/2006 16:50,1.7,0.3,124.7,-91.3,-1.5,-1.1,-5.6,0.5,0.5,15.7,0,0,3,12,38,41,999,40,39,40,36
31/01/2006 17:00,1.6,0.2,116.7,-99.3,-1.5,-1.1,-5.6,0.3,0.6,15.8,0,0,4,11,37,40,999,39,39,40,36
31/01/2006 17:10,1.5,0.4,117.3,-98.7,-1.5,-1.1,-5.6,0.5,0.5,15.1,0,0,4,11,37,39,999,39,38,39,35
31/01/2006 17:20,1.3,0.3,136.5,-79.5,-1.5,-1,-5.6,0.5,0.5,14.9,0,0,4,11,36,39,999,38,38,39,35
31/01/2006 17:30,1.9,0.5,162.5,-53.5,-1.7,-1,-5.7,0.7,-0.2,14.4,40,0.3,4,11,36,39,999,38,38,38,34
31/01/2006 17:40,2.5,0.7,153.1,-22.5,-2.3,-1.1,-8.6,1.4,-0.7,2.3,856,13.6,4,12,41,41,999,38,37,38,34
31/01/2006 17:50,2,0.8,165.6,-1,-1.7,-1.1,-5.6,0.9,0.1,0.9,1142,18.4,4,14,42,49,999,38,37,38,35
31/01/2006 18:00,2,0.6,154.3,-4,-1.6,-1.1,-5.7,0.6,0.4,0.8,1110,17.9,4,15,44,51,999,38,37,38,35
31/01/2006 18:10,2.1,0.5,159.4,2.8,-1.5,-1.1,-5.4,0.4,0.5,1,1167,18.8,4,15,44,52,999,38,37,38,35
31/01/2006 18:20,2.3,0.7,172.7,7.6,-1.7,-1.1,-5.6,0.8,0.2,1.5,1194,19.3,4,15,45,52,999,38,37,39,36
31/01/2006 18:30,2.6,0.7,183.7,7.8,-1.9,-1.1,-8.5,1.1,0,1.8,1248,20.1,4,15,46,53,999,38,38,39,36
31/01/2006 18:40,3.7,0.7,202.1,0.5,26.1,141.5,-7.4,21.3,0.1,0.4,1040,16.8,4,15,47,54,999,38,38,39,36
31/01/2006 18:50,3.1,0.9,210.5,3.7,11.5,55.9,-5.6,15.7,2.8,0.2,1022,16.5,4,14,47,54,999,38,38,39,36
31/01/2006 19:00,2.3,0.7,214.5,1.3,-1.8,-1.1,-5.7,0.9,0.1,1,1179,19,4,15,47,53,999,39,38,39,36
31/01/2006 19:10,1.9,0.6,220.8,-0.8,-1.5,-1.1,-5.6,0.3,0.5,0.8,1039,16.8,4,15,48,52,999,39,38,39,36
31/01/2006 19:20,0.9,0.3,212.4,-9.2,-1.5,-1.1,-5.3,0.3,0.5,0.8,592,9.5,4,13,47,51,999,38,38,39,36
31/01/2006 19:30,0.3,0.3,216.7,-4.9,-1.5,-1,-5.3,0.4,0.5,3.5,187,2.8,4,12,46,50,999,38,38,39,36
31/01/2006 19:40,0.5,0.4,187.9,-33.7,-1.5,-1,-5.7,0.6,0.5,12.7,0,0,4,12,44,48,999,38,38,38,35
31/01/2006 19:50,0.9,0.5,175.2,-46.4,-1.5,-1.1,-5.6,0.5,0.6,13.2,2,0,4,12,42,46,999,38,37,38,35
31/01/2006 20:00,1.3,0.4,167.4,-54.2,-1.6,-1.1,-5.7,0.6,0.5,14.8,5,0,4,12,42,45,999,37,37,38,34
31/01/2006 20:10,1.3,0.5,172.4,-49.2,-1.6,-1.1,-5.8,0.7,0.4,14.3,4,0,4,12,41,44,999,37,37,37,34
31/01/2006 20:20,1.2,0.6,192.7,-28.9,-1.5,-1.1,-5.8,0.5,0.5,0.8,325,5.1,4,12,44,44,999,36,36,37,33
31/01/2006 20:30,1.2,0.4,188.2,-33.4,-1.5,-1.1,-5.8,0.4,0.5,0.3,425,6.8,4,12,44,45,999,36,36,37,33
31/01/2006 20:40,1.3,0.2,179.1,-42.5,-1.5,-1.1,-5.7,0.4,0.5,0.1,414,6.6,4,12,44,45,999,36,35,36,33
31/01/2006 20:50,1.4,0.4,194.7,-26.9,-1.5,-1.1,-5.9,0.4,0.5,0.4,531,8.5,4,12,44,45,999,35,35,36,33
31/01/2006 21:00,1.8,0.8,208.7,-5.5,-1.7,-1.2,-5.6,0.8,0.2,0.6,840,13.5,4,13,44,46,999,35,35,36,33
31/01/2006 21:10,1,0.4,204.7,-3.1,-1.5,-1.1,-5.6,0.4,0.5,0.8,529,8.5,4,12,44,47,999,35,35,36,33
31/01/2006 21:20,1.1,0.3,219.6,11.8,-1.5,-1.1,-5.5,0.4,0.5,0.8,539,8.7,4,12,43,47,999,35,34,35,33
31/01/2006 21:30,1,0.4,211.1,3.3,-1.5,-1.1,-5.7,0.4,0.5,0.7,475,7.6,4,12,43,46,999,35,34,35,33
31/01/2006 21:40,1.3,0.4,213.5,5.7,-1.5,-1.1,-5.5,0.4,0.5,0.7,647,10.4,4,12,43,46,999,34,34,35,33
31/01/2006 21:50,1.6,0.7,212.7,4.9,-1.5,-1.1,-5.7,0.4,0.5,0.8,800,12.9,4,13,43,46,999,34,34,35,32
31/01/2006 22:00,1.1,0.3,201,-6.8,-1.5,-1.1,-5.2,0.3,0.5,0.8,621,10,4,13,43,47,999,34,34,35,32
31/01/2006 22:10,1.6,0.6,220.5,12.7,-1.5,-1.1,-5.8,0.3,0.5,0.7,774,12.5,4,13,43,47,999,34,33,34,32
31/01/2006 22:20,2.2,0.8,192.5,-8.3,-1.8,-1.1,-5.6,1,0,0.7,1065,17.2,4,14,44,48,999,34,33,34,32
31/01/2006 22:30,2.4,0.8,208.2,8.8,-1.8,-1.1,-5.7,1,0,1.3,1207,19.5,4,15,44,51,999,34,33,35,32
31/01/2006 22:40,2.7,0.8,195.1,-6.3,-2.1,-1.1,-5.7,1.2,-0.3,1.1,1104,17.8,4,15,45,51,999,34,34,35,32
31/01/2006 22:50,1.6,0.6,197.4,-4.4,-1.5,-1.1,-5.8,0.4,0.5,0.8,968,15.6,4,15,46,51,999,34,33,34,32
31/01/2006 23:00,1.8,0.7,194.1,-3.4,-1.7,-1.1,-5.8,0.8,0.2,0.8,1045,16.8,4,15,46,50,999,34,33,34,32
31/01/2006 23:10,1.7,0.5,192,4.4,-1.5,-1.1,-5.2,0.3,0.5,0.8,1010,16.3,4,15,46,51,999,34,33,34,32
31/01/2006 23:20,1.8,0.5,188.2,0.6,-1.5,-1,-5.4,0.3,0.5,0.8,995,16,4,15,46,51,999,34,33,34,31
31/01/2006 23:30,1,0.4,197.2,9.9,-1.5,-1.1,-5.4,0.4,0.5,0.8,578,9.3,4,13,46,50,999,33,33,34,31
31/01/2006 23:40,1.5,0.4,205.7,18.5,-1.5,-1.1,-5.7,0.4,0.5,0.7,624,10,4,13,46,49,999,33,33,34,31
31/01/2006 23:50,1.3,0.6,202.6,15.4,-1.5,-1.1,-5.5,0.4,0.5,0.8,673,10.8,4,13,46,49,999,33,32,33,31
01/02/2006,1.4,0.5,200.1,12.9,-1.5,-1.1,-5.8,0.4,0.5,0.7,612,9.8,4,13,45,48,999,33,32,33,31
01/02/2006 00:10,1.5,0.6,193.8,6.6,-1.5,-1.1,-5.3,0.4,0.5,0.8,806,13,4,13,46,48,999,32,32,33,31
01/02/2006 00:20,1.4,0.6,198.2,11,-1.5,-1.1,-5.7,0.4,0.5,0.8,685,11,4,13,45,48,999,32,32,33,30
01/02/2006 00:30,1.8,0.7,210.8,7.2,-1.7,-1.1,-5.5,0.8,0.2,0.9,987,15.9,4,14,45,49,999,32,32,33,30
01/02/2006 00:40,1.8,0.6,220.3,13.3,-1.5,-1.2,-5.5,0.4,0.5,0.8,846,13.6,4,14,46,49,999,32,32,33,30
01/02/2006 00:50,1.3,0.6,201.8,-13.5,-1.6,-1.1,-5.6,0.6,0.4,0.7,719,11.6,4,13,46,49,999,32,32,33,30
01/02/2006 01:00,1.5,0.6,204.2,-11.4,-1.5,-1.1,-5.6,0.4,0.5,0.7,731,11.8,4,13,46,49,999,32,32,32,30
01/02/2006 01:10,2,0.7,192.8,-8.4,-1.7,-1.1,-5.6,0.8,0.1,0.9,1080,17.4,4,14,46,49,999,32,32,32,30
01/02/2006 01:20,2.4,0.6,204.3,3.3,-1.9,-1.1,-5.7,1,0,1.1,1185,19.1,4,15,46,51,999,32,32,32,30
01/02/2006 01:30,2.4,0.8,211.6,4.6,-1.8,-1.1,-5.7,1,0,1,1083,17.5,4,15,47,52,999,32,32,33,30
01/02/2006 01:40,2.3,0.7,221.6,4.7,-1.6,-1.1,-5.4,0.6,0.4,0.9,1138,18.4,4,15,47,52,999,32,32,33,30
01/02/2006 01:50,2.8,1.1,210.8,-2.8,3.6,146.6,-8.5,21.8,0.1,1.8,1213,19.6,4,15,48,53,999,32,32,33,30
01/02/2006 02:00,3.4,0.9,200.6,-2.8,18.7,60.3,-3.3,17.8,3,0,1020,16.4,4,15,48,54,999,32,32,33,30
01/02/2006 02:10,2.8,1.1,207.3,-1.1,1,102.5,-6.8,15.6,0,1.5,1187,19.2,4,15,48,53,999,33,32,33,30
01/02/2006 02:20,3,0.9,199.7,-2.2,4.1,64.2,-5.8,13.7,3.1,1.3,1147,18.5,4,15,49,54,999,33,32,33,30
01/02/2006 02:30,2.6,0.9,194.2,-3.4,-1.9,-1.1,-8.1,1.1,0,2.3,1240,20,4,15,49,54,999,33,33,34,30
01/02/2006 02:40,2.4,0.6,192.4,0.3,-1.7,-1.1,-5.5,0.8,0.1,1.2,1213,19.6,4,15,50,55,999,33,33,34,30
