Timestamps,WindSpeed,StdDevWindSpeed,WindDirAbs,WindDirRel,Power,MaxPower,MinPower,StdDevPower,AvgRPow,Pitch,GenRPM,RotorRPM,EnvirTemp,NacelTemp,GearOilTemp,GearBearTemp,GenTemp,GenPh1Temp,GenPh2Temp,GenPh3Temp,GenBearTemp
01/01/2020 00:00,2.4,0.4,153.7,-6.6,-0.7,-0.5,-4.5,0.6,-0.7,0.8,1142,18.4,9,18,43,56,999,40,50,41,39
01/01/2020 00:10,2.8,0.6,164,4.1,-0.8,-0.5,-4.5,0.6,-0.8,0.9,1175,18.9,9,19,44,58,999,40,50,41,40
01/01/2020 00:20,2.8,0.5,175.5,5.6,-0.8,-0.5,-4.5,0.6,-0.8,1.3,1242,20,9,19,44,59,999,40,50,41,40
01/01/2020 00:30,2.6,0.4,188.6,4.5,-0.9,-0.5,-4.4,0.6,-0.8,1.1,1212,19.6,9,19,44,59,999,40,50,41,41
01/01/2020 00:40,2.7,0.4,201,4.2,-0.7,-0.5,-4.5,0.5,-0.7,1.1,1176,19,9,19,44,59,999,40,50,41,41
01/01/2020 00:50,2.5,0.4,211.3,5.1,-0.7,-0.5,-4.5,0.6,-0.6,1.6,1249,20.1,9,19,44,59,999,40,50,41,41
01/01/2020 01:00,2.5,0.3,216.6,2,-0.7,-0.5,-4.5,0.5,-0.5,1,1220,19.7,9,19,45,60,999,40,49,41,41
01/01/2020 01:10,2.2,0.3,222.1,3.2,-0.6,-0.5,-4.4,0.3,-0.4,0.8,1152,18.6,9,19,45,59,999,40,49,41,41
01/01/2020 01:20,2.2,0.4,228.1,9.2,-0.7,-0.5,-4.5,0.4,-0.5,0.8,983,15.9,9,19,45,58,999,39,49,40,41
01/01/2020 01:30,2,0.3,220.7,1.8,-0.6,-0.5,-4.5,0.4,-0.4,0.8,1000,16.1,9,19,45,57,999,39,49,40,41
01/01/2020 01:40,2,0.3,218.8,-0.1,-0.6,-0.5,-4.5,0.4,-0.4,0.8,1020,16.4,9,19,45,57,999,39,49,40,41
01/01/2020 01:50,2.6,0.5,214.9,-0.4,-0.7,-0.5,-4.5,0.5,-0.6,0.8,1149,18.5,9,19,45,57,999,39,49,40,41
01/01/2020 02:00,2.7,0.5,209.1,-2,-0.6,-0.5,-4.5,0.4,-0.4,1.8,1162,18.7,9,19,45,58,999,39,49,40,41
01/01/2020 02:10,4.3,0.7,212.5,1.5,25.8,109.7,-4.5,22,-0.2,0.5,1092,17.6,9,19,45,59,999,39,49,40,41
01/01/2020 02:20,4.6,0.2,212.7,-1.1,35.2,48.7,23.2,5.4,0,-0.9,1000,16.1,9,19,45,57,999,39,49,40,41
01/01/2020 02:30,4.8,0.3,205,-2.3,41.5,67.3,24.6,10,0,-1.1,1001,16.1,9,19,45,56,999,40,50,41,41
01/01/2020 02:40,5,0.2,197,-1.9,52.2,66.8,38,5.8,0,-1.5,1001,16.1,9,19,45,56,999,41,51,42,41
01/01/2020 02:50,5.2,0.3,194.3,1.1,60.8,84.9,43.6,8.5,0,-1.7,1019,16.4,8,19,45,56,999,42,52,43,42
01/01/2020 03:00,5.4,0.3,198.8,0.6,66.6,85.4,45,9,0,-1.8,1033,16.7,8,19,45,56,999,43,53,44,42
01/01/2020 03:10,5.8,0.4,198.9,-0.3,89.5,138.6,58.2,19.9,0,-1.9,1095,17.7,8,19,45,57,999,44,54,45,43
01/01/2020 03:20,6.4,0.6,192.5,-4.6,123,194.7,80.9,27.3,0,-1.9,1210,19.5,8,19,45,58,999,46,56,47,44
01/01/2020 03:30,6.7,0.5,193.4,1.7,156,232.6,66,30.7,0,-1.8,1275,20.6,8,19,45,60,999,49,59,49,45
01/01/2020 03:40,6.8,0.6,193,-3.9,160.3,247.9,83.4,29.9,0,-1.9,1290,20.8,7,18,46,60,999,50,60,50,43
01/01/2020 03:50,6.7,0.7,200.3,3.4,158.4,240.1,81.3,33.7,0,-1.8,1269,20.5,7,18,46,61,999,50,61,50,42
01/01/2020 04:00,7.2,0.7,197.7,0.8,205.9,296.6,123.7,37,0,-1.8,1359,21.9,7,17,46,61,999,50,61,50,41
01/01/2020 04:10,7,0.7,201.6,3.6,178.8,256.2,113.6,31,0,-1.8,1318,21.2,7,17,46,62,999,51,61,50,41
01/01/2020 04:20,7.2,0.7,199.8,-3.1,201.2,296.3,127.1,28.4,0,-1.8,1364,22,7,17,47,62,999,51,61,50,41
01/01/2020 04:30,7.1,0.6,201.7,-1.2,186.1,254.9,122.3,29.3,0,-1.9,1340,21.6,7,16,47,62,999,50,61,50,41
01/01/2020 04:40,7.1,0.4,205.4,2.5,183,228.4,125.8,17.9,0,-1.9,1335,21.5,7,16,47,62,999,50,60,50,40
01/01/2020 04:50,7,0.3,209.4,2.2,165.5,197.4,117.8,19.4,0,-1.9,1318,21.3,7,16,48,62,999,49,60,49,40
01/01/2020 05:00,6.2,0.4,214.4,3.4,115.2,143.7,89.1,10.3,0,-1.9,1169,18.8,6,16,48,60,999,48,58,48,40
01/01/2020 05:10,6,0.5,211,-2.7,106.8,148.9,69.4,16.7,0,-1.9,1142,18.4,6,16,47,59,999,47,57,47,39
01/01/2020 05:20,6.3,0.4,210.7,-3,117.4,144.2,82.3,11,0,-1.9,1183,19.1,6,15,47,59,999,46,56,46,39
01/01/2020 05:30,6.4,0.3,208.4,-3.9,108.2,123,91.1,7.1,0,-1.9,1208,19.5,6,15,47,59,999,45,55,45,38
01/01/2020 05:40,5.4,0.3,214.4,3.2,65.6,92.7,48.1,10.6,0,-1.8,1040,16.8,6,15,47,58,999,44,54,44,37
01/01/2020 05:50,5.6,0.2,218.4,4.3,69.8,83.3,55.8,6,0,-1.9,1058,17.1,6,15,46,57,999,43,52,43,36
01/01/2020 06:00,5.5,0.2,232.1,6.3,71,86.1,52.8,7.4,0,-1.9,1039,16.8,6,15,46,57,999,42,52,42,35
01/01/2020 06:10,5.7,0.2,238.9,5.8,82.6,98.8,70.8,6.9,0,-1.9,1078,17.4,6,15,45,57,999,42,51,42,34
01/01/2020 06:20,5.6,0.2,239.5,4.4,76.8,94.9,60.7,8.6,0,-1.9,1061,17.1,6,14,45,57,999,41,50,41,33
01/01/2020 06:30,5.1,0.2,242.2,2.4,53.8,66.4,40.9,6.9,0,-1.5,1008,16.3,6,14,45,56,999,40,50,40,32
01/01/2020 06:40,4.7,0.3,250.5,4.8,39.3,70.4,13.8,12.1,0,-1,1001,16.1,6,14,44,55,999,39,49,39,32
01/01/2020 06:50,5,0.2,260.6,3.4,52.6,61.3,39.4,4.4,0,-1.5,1001,16.2,5,14,44,55,999,38,48,38,31
01/01/2020 07:00,5,0.3,256.9,-1.6,45.9,61.4,27.2,9.4,0,-1.4,1002,16.2,5,13,43,55,999,38,47,38,31
01/01/2020 07:10,4.4,0.3,253.4,-4.2,27.4,42.7,10.3,8,0,-0.7,999,16.1,5,13,43,55,999,37,46,37,30
01/01/2020 07:20,3.6,0.2,245.8,-0.7,9.2,15,4.4,2.6,0,0,1000,16.1,5,13,43,55,999,36,45,36,29
01/01/2020 07:30,3.4,0.5,241.4,-2.2,7.1,23.4,-5.1,7.4,2.4,0.2,1046,16.9,5,13,43,54,999,35,45,35,29
01/01/2020 07:40,2.9,0.4,232.1,-3.6,-0.7,-0.6,-6.7,0.6,-0.7,1,1165,18.8,5,12,42,56,999,34,44,35,30
01/01/2020 07:50,3,0.4,228.5,-1.6,-0.6,-0.6,-4.6,0.4,-0.4,2.6,1250,20.2,5,12,43,58,999,34,44,35,32
01/01/2020 08:00,3.5,0.8,242,0.9,10.6,111.6,-4.6,22.1,-0.5,1.4,1159,18.7,5,13,43,58,999,34,43,35,34
01/01/2020 08:10,5.3,0.4,235.4,-5.3,54.8,78.9,38,10.2,0,-1.7,1032,16.7,5,13,43,57,999,34,44,35,36
01/01/2020 08:20,5.5,0.3,225.4,-3.6,63.5,77.7,51.6,5.1,0,-1.9,1043,16.8,5,13,43,56,999,35,45,36,37
01/01/2020 08:30,5.4,0.3,220.4,-2.1,66.4,88,44.4,10.3,0,-1.8,1038,16.7,6,14,43,56,999,37,46,37,39
01/01/2020 08:40,5.3,0.3,217.3,-1.6,58.9,85.1,45.3,8.2,0,-1.7,1020,16.5,6,14,43,56,999,38,47,39,40
01/01/2020 08:50,5.3,0.2,217.4,2.9,63.8,82.5,46.4,8.4,0,-1.8,1022,16.5,6,14,43,56,999,39,49,40,40
01/01/2020 09:00,5.6,0.2,217.9,-0.9,75.3,92.2,59.6,8.9,0,-1.9,1055,17,6,14,43,56,999,40,50,41,41
01/01/2020 09:10,4.9,0.6,221.2,-1.1,42.6,107.9,15.4,25.8,0,-1.1,1027,16.6,6,15,43,56,999,41,51,42,41
01/01/2020 09:20,3.9,0.4,208.9,-3.7,19.8,41.9,4.3,10,0,-0.3,1000,16.1,6,15,43,55,999,42,51,42,42
01/01/2020 09:30,4.2,0.3,203,-2.2,24.1,34.1,11.8,5.3,0,-0.5,1000,16.1,6,15,43,55,999,42,52,43,42
01/01/2020 09:40,3.7,0.3,198,-1.1,17.6,27.1,6.3,5.4,0,-0.1,1000,16.1,6,15,43,55,999,42,52,43,42
01/01/2020 09:50,3.8,0.3,198.2,-3.6,16.4,30.4,7.9,5.6,0,-0.2,1000,16.1,6,15,43,55,999,43,53,44,42
01/01/2020 10:00,4.6,0.2,193.7,1,40.4,57.6,24.2,7.7,0,-0.8,1000,16.1,6,15,43,55,999,44,54,45,42
01/01/2020 10:10,4.7,0.2,193.5,1.8,43.4,58,33.8,6,0,-1,999,16.1,6,15,43,55,999,45,55,46,43
01/01/2020 10:20,4.5,0.2,203.7,5.5,32.6,46,21.1,6.1,0,-0.7,1000,16.1,6,15,43,55,999,46,56,47,43
01/01/2020 10:30,5.2,0.3,196.7,-2.3,58.9,85.8,35.8,12.2,0,-1.6,1020,16.5,6,15,43,55,999,46,56,47,44
01/01/2020 10:40,5.1,0.4,193.1,-3.8,56.5,76,32.1,8.6,0,-1.5,1011,16.3,6,16,43,55,999,47,57,48,45
01/01/2020 10:50,4.9,0.5,194.2,-2.7,53.6,85.5,31.2,12,0,-1.3,1013,16.3,6,16,43,55,999,48,58,49,46
01/01/2020 11:00,5,0.6,195,-1.9,59.4,109.2,16.8,18.2,0,-1.4,1024,16.5,6,16,43,56,999,49,59,50,46
01/01/2020 11:10,5,0.8,195.9,-1,60.1,136.2,6.9,24.5,0,-1.3,1028,16.6,6,16,43,56,999,49,59,50,43
01/01/2020 11:20,4.8,0.7,192.5,1.4,53.6,126,10.7,22.8,0,-1.1,1014,16.3,6,15,43,55,999,48,58,48,41
01/01/2020 11:30,4.5,0.6,197.8,3.2,38.5,107.2,-1.3,21.3,0,-0.9,1006,16.2,6,15,42,55,999,47,57,47,39
01/01/2020 11:40,3.7,0.6,204.9,2,16.8,53.6,-2.3,11.8,0,-0.1,999,16.1,6,15,42,55,999,45,55,45,36
01/01/2020 11:50,2.7,0.6,213.4,6.1,2.3,18.3,-5,5,2,0.5,998,16.1,6,14,42,54,999,43,53,43,35
01/01/2020 12:00,2.1,0.5,199.4,-9.5,-1.1,-1.1,-5.1,0.4,-1.6,0.7,902,14.5,6,14,42,54,999,41,51,41,33
01/01/2020 12:10,1.7,0.4,196.5,-12.4,-1.1,-1.1,-5,0.3,-1.6,0.7,695,11.2,7,14,41,51,999,39,49,39,32
01/01/2020 12:20,1.2,0.2,189.7,-19.2,-1.1,-1.1,-5,0.3,-1.6,0.6,497,8,7,14,41,49,999,38,47,38,30
01/01/2020 12:30,2.1,0.6,197.3,-11.6,-1.1,-1.1,-5,0.3,-1.6,0.5,792,12.7,7,14,40,48,999,36,45,36,29
01/01/2020 12:40,2.4,0.8,192.5,-9.4,-0.8,-0.6,-5.1,0.5,-0.9,0.6,949,15.3,7,13,40,51,999,34,44,34,29
01/01/2020 12:50,2.8,0.8,189.9,-3.1,-0.7,-0.6,-6.7,0.6,-0.7,1.7,1151,18.6,7,13,40,53,999,33,43,34,30
01/01/2020 13:00,4.6,0.4,189.9,1.8,38.9,111.7,-3.1,13.5,0,-0.7,1015,16.4,7,13,41,56,999,33,43,34,32
01/01/2020 13:10,4.4,0.8,184,1.1,33.9,85,3.3,20.6,0,-0.7,1014,16.3,7,14,41,55,999,34,43,35,34
01/01/2020 13:20,4.1,0.7,181,1.2,24.2,59.9,1,13,0,-0.4,1000,16.1,7,14,41,55,999,35,44,35,35
01/01/2020 13:30,4.6,0.8,186.6,1.7,44.1,134.5,-5.1,24.9,0,-0.9,1016,16.4,7,14,41,55,999,36,45,37,37
01/01/2020 13:40,6.3,0.9,186.8,0.7,127.4,258.5,51.6,49.2,0,-1.7,1205,19.4,7,15,42,56,999,38,48,39,38
01/01/2020 13:50,6.3,1,192.9,3,126.5,213.8,18,43.1,0,-1.7,1210,19.5,7,15,42,59,999,41,51,41,39
01/01/2020 14:00,5,0.9,189.9,-0.2,58.4,158.3,5.1,28.6,0,-1.2,1040,16.8,8,15,42,57,999,42,52,42,40
01/01/2020 14:10,5.5,0.7,186.2,2.3,77.3,134.2,32.1,23,0,-1.6,1068,17.2,8,15,43,56,999,42,52,43,41
01/01/2020 14:20,5.2,0.7,184.9,1,64.9,107.4,18.6,20.3,0,-1.5,1039,16.7,7,15,43,56,999,43,53,44,42
01/01/2020 14:30,5.6,0.7,188.7,3,83.6,141.9,24.4,25.1,0,-1.7,1084,17.5,8,16,43,56,999,44,54,45,43
01/01/2020 14:40,5.4,0.8,186.7,-2.4,77.3,146.3,19,24.6,0,-1.5,1076,17.3,8,16,43,56,999,45,55,46,44
01/01/2020 14:50,5.2,0.6,181.7,-0.2,65.2,105.9,15.8,16.8,0,-1.5,1036,16.7,7,16,43,56,999,46,56,47,44
01/01/2020 15:00,5.1,0.7,180.2,-1.1,57.8,103.7,10.5,18.3,0,-1.3,1028,16.6,7,16,43,56,999,47,57,47,45
01/01/2020 15:10,5.1,0.6,176.9,-4.4,58.6,98.6,26.5,14.5,0,-1.4,1027,16.6,7,16,44,56,999,47,57,48,46
01/01/2020 15:20,5.2,0.7,182.1,0.8,63.5,119,17.4,22,0,-1.5,1047,16.9,7,16,44,56,999,48,58,49,46
01/01/2020 15:30,4.9,0.6,184.3,3,48.4,79.4,3.6,14.1,0,-1.3,1015,16.4,8,16,44,56,999,49,59,50,47
01/01/2020 15:40,5.2,0.6,181,-0.3,67.4,125.4,17.4,19.1,0,-1.6,1033,16.6,8,16,44,56,999,49,59,50,45
01/01/2020 15:50,5.8,0.7,175.1,-4.4,91.6,180.7,24.1,29.4,0,-1.7,1111,17.9,7,16,43,56,999,50,60,50,42
01/01/2020 16:00,6,0.6,173.8,0,109.6,179.7,59.3,22.9,0,-1.8,1150,18.5,7,16,43,57,999,49,59,49,41
01/01/2020 16:10,6.2,0.5,175.2,1.4,119.4,174.7,55.7,22.1,0,-1.8,1181,19,7,15,43,57,999,48,58,48,39
01/01/2020 16:20,5.7,0.6,177.8,4,92.3,138.3,50.8,19.9,0,-1.7,1093,17.6,7,15,43,57,999,47,57,47,38
01/01/2020 16:30,6.4,0.5,172.4,-1.4,129.7,178.2,67.5,22.9,0,-1.8,1203,19.4,7,15,43,57,999,47,57,47,38
01/01/2020 16:40,6.5,0.7,169.9,-3.9,142.2,220.7,69.2,37,0,-1.8,1235,19.9,7,15,44,59,999,47,57,46,38
01/01/2020 16:50,6.1,0.5,170.6,3.4,107.8,164.3,65.2,22,0,-1.8,1155,18.6,7,15,44,58,999,46,56,45,37
01/01/2020 17:00,5.8,0.7,163.9,-1.5,91.4,140.2,21,23.2,0,-1.7,1108,17.8,7,15,44,58,999,45,55,44,36
01/01/2020 17:10,5.7,0.7,159.5,1,91.6,159.5,43.7,21.3,0,-1.7,1105,17.8,7,15,44,57,999,44,54,43,35
01/01/2020 17:20,5.5,0.8,165.5,2.9,84,141.8,34.1,20.7,0,-1.6,1081,17.4,7,15,44,57,999,43,53,43,34
01/01/2020 17:30,5.7,0.8,162.3,-0.3,86.4,135.7,27.8,22.1,0,-1.7,1099,17.7,7,14,44,57,999,42,52,42,33
01/01/2020 17:40,5.7,0.7,159.3,-3.3,86.3,133.1,27.5,21.2,0,-1.7,1103,17.8,7,14,44,57,999,42,51,42,33
01/01/2020 17:50,5.4,0.7,158.8,-3.5,72.3,139.4,36.6,15.1,0,-1.6,1063,17.1,7,14,44,56,999,41,51,41,32
01/01/2020 18:00,5.2,0.6,156.9,-0.9,67.2,108.7,28.1,14.7,0,-1.5,1036,16.7,7,14,43,56,999,40,50,40,31
01/01/2020 18:10,5.4,0.7,161.6,3,80.6,140.8,28.7,20.1,0,-1.6,1066,17.2,7,14,43,56,999,40,50,40,31
01/01/2020 18:20,5.8,0.8,164.4,-1.1,93.7,203.1,35,31.4,0,-1.7,1108,17.9,7,14,43,56,999,40,50,40,31
01/01/2020 18:30,5.9,0.7,162.6,-5,92.6,147.5,42.9,19.4,0,-1.7,1122,18.1,7,14,43,57,999,40,49,39,31
01/01/2020 18:40,5.5,0.7,162.8,2.8,83,129.6,15.6,21.5,0,-1.6,1081,17.4,7,14,43,57,999,39,49,39,30
01/01/2020 18:50,5.6,0.8,164.5,1.1,85.6,139.5,18.3,25,0,-1.6,1089,17.5,7,14,43,56,999,39,49,39,30
01/01/2020 19:00,6.4,0.7,159.7,-3.4,122.9,183.5,55.9,22.6,0,-1.8,1203,19.4,6,13,43,57,999,39,49,39,30
01/01/2020 19:10,6.1,0.9,156.3,-3.7,118.4,219.3,45.5,34.1,0,-1.7,1172,18.9,6,13,43,58,999,39,49,39,31
01/01/2020 19:20,6.1,0.7,155.9,-4.1,107.3,179.2,38.4,24.3,0,-1.8,1143,18.4,6,13,43,58,999,39,49,39,31
01/01/2020 19:30,5.7,0.9,155.8,1.3,95.1,164.1,16.4,32.4,0,-1.5,1123,18.1,6,13,43,57,999,39,49,39,32
01/01/2020 19:40,6.4,0.9,158.5,-0.6,141.5,218.8,59.1,32.7,0,-1.7,1217,19.6,7,13,43,58,999,39,49,39,32
01/01/2020 19:50,5.7,0.7,156.2,-3.8,90.1,161.9,34.4,23.8,0,-1.7,1091,17.6,6,13,44,58,999,39,49,39,32
01/01/2020 20:00,5.3,0.6,157.5,-2.5,70.9,114.3,32,16.3,0,-1.5,1047,16.9,7,13,43,57,999,38,48,38,32
01/01/2020 20:10,5,0.6,158.5,-1.5,57,91,26.7,15.3,0,-1.4,1017,16.4,6,13,43,56,999,37,47,37,31
01/01/2020 20:20,5.3,0.5,155.4,-4.6,65.5,99,28.8,14.5,0,-1.6,1032,16.6,7,13,43,55,999,37,46,37,30
01/01/2020 20:30,5.4,0.6,157.1,-2.9,73.5,119.2,29.1,15.5,0,-1.6,1053,17,7,13,43,56,999,36,46,37,29
01/01/2020 20:40,5.2,0.6,156.3,-3.7,63.4,118.4,20.7,18.3,0,-1.5,1037,16.7,7,13,43,55,999,36,46,36,29
01/01/2020 20:50,4.9,0.7,162.3,0.7,54.5,99,12,21.8,0,-1.2,1024,16.5,7,13,43,55,999,35,45,36,28
01/01/2020 21:00,5.3,0.6,156.4,-2.9,66.1,97,30,14.8,0,-1.6,1042,16.8,7,13,42,55,999,35,45,35,28
01/01/2020 21:10,4.8,0.5,152.6,-4.9,48.1,81.8,12,13.2,0,-1.2,1011,16.3,7,12,42,55,999,35,44,35,28
01/01/2020 21:20,4.7,0.5,150.5,-0.2,42.6,79.3,17.3,12.5,0,-1.1,1002,16.2,7,12,42,55,999,34,44,35,29
01/01/2020 21:30,5.2,0.4,146.6,0.3,58.8,101.2,34.3,12.5,0,-1.6,1024,16.5,7,12,42,55,999,35,44,35,31
01/01/2020 21:40,4.7,0.4,145.6,2.4,41.5,66.5,24,9.3,0,-1,1002,16.2,7,13,42,55,999,35,45,36,33
01/01/2020 21:50,4.8,0.4,138.4,-1.9,46.5,67.4,27.3,7.9,0,-1.2,1001,16.1,7,13,42,55,999,36,46,37,34
01/01/2020 22:00,4.9,0.4,148.6,4.3,51.2,70.2,24.5,8,0,-1.3,1002,16.2,7,13,42,55,999,37,47,38,35
01/01/2020 22:10,5.1,0.4,145.6,-3.2,59.2,81.9,24.7,10.4,0,-1.5,1010,16.3,7,14,42,55,999,38,48,39,37
01/01/2020 22:20,5,0.4,149.9,1.1,55.8,72.8,38.6,6.7,0,-1.4,1004,16.2,7,14,42,55,999,39,49,40,38
01/01/2020 22:30,4.9,0.4,154.7,1.6,50,78.9,29.1,9.4,0,-1.3,1004,16.2,7,14,42,55,999,40,50,41,39
01/01/2020 22:40,4.8,0.4,153.5,-1.7,45.4,67.5,21.9,9.3,0,-1.1,1002,16.2,7,14,42,55,999,41,51,42,40
01/01/2020 22:50,5.2,0.6,161.6,4.1,57,99.1,20.7,15.2,0,-1.5,1031,16.6,7,14,42,55,999,42,52,43,41
01/01/2020 23:00,5.2,0.5,166.6,3.9,62.3,93.3,24.5,12.6,0,-1.5,1029,16.6,8,15,43,56,999,43,53,44,42
01/01/2020 23:10,4.9,0.5,165.7,0.9,50.6,75.7,23.8,11.5,0,-1.2,1007,16.2,8,15,43,55,999,44,54,45,42
01/01/2020 23:20,4.3,0.5,169.3,3.4,29.9,58.1,9.6,10.9,0,-0.6,1000,16.1,8,15,43,55,999,45,55,45,43
01/01/2020 23:30,3.8,0.5,178.6,5.1,16.7,34.7,-1.6,7.7,0,-0.2,1000,16.1,8,15,43,55,999,45,55,46,43
01/01/2020 23:40,4.3,0.5,182.9,0.5,31.8,80.9,7.5,13.3,0,-0.7,1000,16.1,8,15,42,55,999,46,55,46,44
01/01/2020 23:50,5.1,0.5,184,-0.5,55.6,107.5,29.2,16.9,0,-1.4,1020,16.4,8,16,42,55,999,46,56,47,44
02/01/2020 00:00,4.4,0.6,175.8,-0.4,34.9,73,7,14.5,0,-0.7,1000,16.1,8,16,43,55,999,48,58,48,45
02/01/2020 00:10,4.5,0.6,178,3.3,36.2,82.1,10.1,14.9,0,-0.8,1001,16.1,8,16,43,55,999,48,58,49,45
02/01/2020 00:20,4,0.7,176.6,-1.6,22.7,83.7,-2.4,15.7,0,-0.4,1001,16.1,8,16,43,55,999,49,59,50,46
02/01/2020 00:30,5,0.5,182.3,4.1,59,150.8,28.9,18.7,0,-1.3,1016,16.4,8,16,42,55,999,49,59,50,45
02/01/2020 00:40,5.2,0.5,186,4.3,63.6,121.2,30.7,16.4,0,-1.5,1026,16.5,8,16,42,55,999,50,60,50,42
02/01/2020 00:50,5.8,0.7,195.6,2.2,91.6,145,50.2,20.8,0,-1.8,1104,17.8,8,16,42,55,999,49,59,49,40
02/01/2020 01:00,6.5,0.5,202.4,4,139.3,194.9,92.7,22.4,0,-1.8,1229,19.8,8,15,42,57,999,49,59,49,39
02/01/2020 01:10,6.4,0.5,199.6,0.3,123,191.5,68.6,21.9,0,-1.9,1206,19.4,8,15,42,58,999,48,58,48,39
02/01/2020 01:20,7,0.7,197.9,-1.5,173.1,276.5,88.7,34.2,0,-1.8,1322,21.3,8,15,43,59,999,48,58,48,39
02/01/2020 01:30,6.7,0.6,199.6,0.1,157.8,275.3,101.7,41.5,0,-1.8,1271,20.5,8,15,43,60,999,48,58,48,39
02/01/2020 01:40,6.6,0.8,198.1,-1.4,142.8,276.2,47.2,42.2,0,-1.8,1257,20.3,8,15,44,60,999,48,58,47,39
02/01/2020 01:50,5.6,0.7,197.1,-2.4,83.4,164.6,27.4,28.8,0,-1.7,1088,17.5,8,15,44,58,999,46,56,46,38
02/01/2020 02:00,5.2,0.7,195,-1.4,65.5,187.3,28.6,31.2,0,-1.4,1047,16.9,8,15,44,57,999,44,54,44,37
02/01/2020 02:10,5.3,0.6,196.7,-0.4,70.5,153.6,29.7,25.2,0,-1.5,1050,16.9,8,15,44,56,999,43,53,43,36
02/01/2020 02:20,5.9,0.9,196.9,-2.9,97,200.3,36.5,37.3,0,-1.7,1124,18.1,8,15,44,57,999,43,53,43,35
02/01/2020 02:30,6,0.7,192.7,0.2,102.8,180.8,35.3,31.1,0,-1.7,1150,18.5,8,14,44,57,999,43,52,42,35
02/01/2020 02:40,5.4,0.7,195.5,3,76.8,166.3,25.3,29.6,0,-1.5,1064,17.1,8,14,44,57,999,42,52,42,35
02/01/2020 02:50,4.4,0.9,203.1,3.2,35.2,124.1,-0.4,26.9,0,-0.7,1016,16.4,8,14,44,56,999,41,50,41,34
02/01/2020 03:00,3.5,0.8,197.3,-3.1,10.8,117,-9,22.6,1.8,0.5,1070,17.2,8,14,43,55,999,39,49,40,33
02/01/2020 03:10,2.9,0.7,180.8,-2.3,-1.1,-1.1,-5,0.4,-1.7,1.1,1197,19.3,8,14,43,56,999,38,48,38,33
02/01/2020 03:20,4,1.2,178.9,-2,20.9,189.2,-6.7,37.8,-1.4,1.4,1199,19.3,8,14,43,57,999,37,46,37,33
02/01/2020 03:30,4.4,0.6,178.1,-2.1,33.6,121.9,8,21,0,-0.7,1008,16.3,8,14,43,56,999,36,46,36,32
02/01/2020 03:40,4.6,0.5,177,3.7,40.2,98.7,12.5,15.2,0,-0.9,1003,16.2,8,14,43,55,999,36,45,36,31
02/01/2020 03:50,4.3,0.5,171.9,-3.1,29.4,65,4.7,12.8,0,-0.6,999,16.1,8,14,43,55,999,35,45,35,30
02/01/2020 04:00,4.6,0.9,177.6,4.2,44.1,96.5,4,24.1,0,-1,1019,16.4,8,13,42,55,999,35,44,35,30
02/01/2020 04:10,5.3,0.6,177.5,-1.3,65.5,115.9,12.3,18.4,0,-1.6,1048,16.9,8,13,42,55,999,35,45,35,32
02/01/2020 04:20,4.8,0.6,183.6,2.9,46.4,90.3,13,17.6,0,-1.2,1011,16.3,8,13,42,55,999,36,46,36,34
02/01/2020 04:30,4.2,0.4,183.6,2,24.7,60.2,1.2,9.3,0,-0.5,1000,16.1,8,14,42,55,999,37,46,37,36
02/01/2020 04:40,4.5,1.1,178.3,-2.5,41.8,190.3,3,41.8,0,-0.7,1033,16.7,8,14,42,55,999,37,47,38,37
02/01/2020 04:50,5,1,186.1,1.3,58.1,170.4,1.3,33.4,0,-1.1,1051,16.9,8,15,42,56,999,39,48,39,38
02/01/2020 05:00,5.1,1.5,186.9,1.3,70.1,189.4,-9.5,51.5,1.9,-0.9,1100,17.7,8,15,43,56,999,40,50,41,39
02/01/2020 05:10,5.5,1,193.7,0.2,76.3,172.4,4.5,36.6,0,-1.5,1095,17.6,8,15,43,56,999,41,51,42,40
02/01/2020 05:20,5.9,0.9,190.2,-1.9,99.1,203.3,36.5,36.7,0,-1.6,1138,18.3,8,15,43,57,999,43,53,44,41
02/01/2020 05:30,5.8,0.8,184.1,-0.1,92.2,168.4,37.6,30.3,0,-1.6,1121,18.1,9,16,43,58,999,44,54,45,42
02/01/2020 05:40,5.4,0.8,184.4,-2.8,71.4,136.8,15.3,25.6,0,-1.5,1065,17.2,9,16,43,57,999,45,55,46,43
02/01/2020 05:50,5.6,0.9,188,1.7,83.9,196.2,20.4,37.7,0,-1.5,1104,17.8,9,16,44,57,999,46,56,47,44
02/01/2020 06:00,5.4,1,192.5,2.5,80,191.6,12.8,35.5,0,-1.4,1086,17.5,9,16,44,57,999,47,57,48,45
02/01/2020 06:10,5.5,1.1,198.4,-1.1,87.3,230.4,16.1,44.3,0,-1.5,1105,17.8,9,16,44,57,999,48,58,49,46
02/01/2020 06:20,6.4,0.9,199.9,1.6,131,388,30.3,55.8,0,-1.7,1212,19.5,9,16,44,57,999,49,59,50,45
02/01/2020 06:30,5.3,1.1,200.9,0.2,74.8,166.7,9.3,34.2,0,-1.3,1086,17.5,9,16,44,58,999,50,60,50,43
02/01/2020 06:40,6.5,1.3,207.4,0,158,374.6,18.2,92,0,-1.7,1248,20.1,9,16,44,58,999,49,60,50,41
